rank,date,artist,title,streams,danceability,energy,key,loudness,mode,speechiness,acousticness,liveness,valence,tempo,uri,duration_ms,time_signature,bx_speechiness,bx_acousticness,lg_liveness,pc1,pc2,cluster
177,2018-05-11,Charlie Puth,Done for Me (feat. Kehlani),"254,731",0.856,0.632,6.0,-3.6919999999999997,0.0,0.07400000000000001,0.193,0.0688,0.6970000000000001,112.009,spotify:track:1lsBTdE6MGsKeZCD6llNu7,180493.0,4.0,-3.1943557540852217,-1.3678461590966784,-2.676551534042839,-0.9079507273179245,-1.3336715270545403,4
183,2018-05-11,Playboi Carti,Middle Of The Summer (feat. Red Coldhearted),"247,896",0.638,0.669,8.0,-6.442,1.0,0.23399999999999999,0.0125,0.0747,0.452,136.86700000000002,spotify:track:7AtBtwrKhz94hYXgGYyG58,137027.0,4.0,-1.6252914069474558,-2.7522650932998833,-2.5942751868433653,-0.41026678170770575,-0.6366364673221376,5
188,2018-05-11,Arctic Monkeys,The World's First Ever Monster Truck Front Flip,"241,388",0.602,0.601,10.0,-5.742000000000001,1.0,0.0303,0.34600000000000003,0.0735,0.5529999999999999,145.075,spotify:track:1JdArJ9NKCF9TQASGQgszg,180013.0,4.0,-4.615206629398081,-0.9408887676855346,-2.610469872763346,0.016761997410216015,-0.4758321895626603,5
15,2018-05-15,Lil Baby,Yes Indeed,"863,894",0.9640000000000001,0.34600000000000003,5.0,-9.309,0.0,0.53,0.035,0.10800000000000001,0.562,119.958,spotify:track:6vN77lE9LK6HP2DewaN6HZ,142273.0,4.0,-0.6665301787529533,-2.331009133148067,-2.2256240518579173,0.8320986105116737,-1.4341048206332818,5
154,2018-05-17,Kevin Gates,Change Lanes,"236,919",0.706,0.7829999999999999,2.0,-5.337000000000001,1.0,0.424,0.129,0.0952,0.513,130.195,spotify:track:59XHPyb0MTMElZpkG0Wp69,205861.0,4.0,-0.9165036144856431,-1.6305801766146972,-2.3517753371848173,-0.8168873705637326,-0.5597062490607922,4
175,2018-05-17,Jay Rock,WIN,"216,272",0.879,0.595,1.0,-2.9360000000000004,1.0,0.0889,0.0152,0.391,0.355,125.994,spotify:track:69WMdZSqdQwFgLVpbMsZ2J,215227.0,4.0,-2.9255788399025313,-2.67978703733621,-0.9390477189967712,-1.3018917775189947,0.4638169272185176,2
29,2018-05-18,BTS,FAKE LOVE,"697,349",0.557,0.7190000000000001,2.0,-4.515,0.0,0.0372,0.00267,0.306,0.344,77.501,spotify:track:3aW0ds4A4tSQDIp75FqWTo,242334.0,4.0,-4.271472368750118,-3.2224044343182796,-1.1841701770297564,-0.9487908368279955,1.2498465488994701,2
40,2018-05-18,Selena Gomez,Back To You,"618,484",0.601,0.7240000000000001,6.0,-4.856,1.0,0.0486,0.0945,0.12,0.508,102.061,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,207905.0,4.0,-3.839392360403171,-1.8173930840672847,-2.120263536200091,-0.6569897131290643,0.09050361239313698,1
47,2018-05-18,NAV,Champion (feat. Travis Scott),"520,802",0.642,0.782,5.0,-3.395,0.0,0.0477,0.381,0.10800000000000001,0.396,162.005,spotify:track:6nO3tr47nr2P7f3hXb8JIo,195053.0,4.0,-3.869038077550615,-0.8646885744203411,-2.2256240518579173,-0.993540680365948,-0.05179450018560716,4
49,2018-05-18,Pharrell Williams,Sangria Wine,"510,266",0.831,0.713,1.0,-3.6460000000000004,0.0,0.094,0.18100000000000002,0.0572,0.69,132.109,spotify:track:6XlSyYFTU1nodeWwwzVgTV,202853.0,4.0,-2.8453243652559634,-1.4113691824946424,-2.861201380596385,-1.1286271736882831,-1.4315487872376236,4
56,2018-05-18,NAV,Faith (feat. Quavo),"474,746",0.527,0.61,1.0,-6.903,0.0,0.107,0.758,0.0882,0.5489999999999999,157.1,spotify:track:3NelcGZ46JmV9LqOD1pnxA,199973.0,4.0,-2.6615683525319636,-0.2683651436236308,-2.4281483159693913,0.40718239840087506,-0.189093300925362,1
60,2018-05-18,Clean Bandit,Solo (feat. Demi Lovato),"442,459",0.737,0.636,11.0,-4.546,0.0,0.0437,0.0441,0.35,0.565,105.005,spotify:track:6kPJZM97LwdG9QIsT7khp6,222653.0,4.0,-4.00907294022847,-2.221827958972832,-1.0498221244986778,-0.8554412162689584,0.7156952099606624,2
70,2018-05-18,BTS,The Truth Untold,"400,378",0.57,0.42200000000000004,1.0,-7.561,0.0,0.0422,0.37200000000000005,0.127,0.16899999999999998,113.007,spotify:track:48XfojJC87VKLlUotYV0Gm,242293.0,4.0,-4.065440493276022,-0.8837516038583971,-2.0635681925235456,1.1726910568027618,0.24287345023180582,3
74,2018-05-18,NAV,Reckless Intro,"383,227",0.8190000000000001,0.669,5.0,-5.202000000000001,0.0,0.275,0.266,0.111,0.474,80.046,spotify:track:7GNlNNDvM7c9fsv3zsmVQX,142547.0,3.0,-1.4263963671087656,-1.1403676960812825,-2.198225077669803,-0.43232821047817366,-0.6913366398916787,5
82,2018-05-18,BTS,Airplane pt.2,"363,290",0.769,0.8170000000000001,0.0,-4.092,0.0,0.0339,0.0268,0.084,0.866,139.97899999999998,spotify:track:0xKNTDmIym4R2TfKnS4FQo,218615.0,4.0,-4.4257822881949345,-2.4500529686040937,-2.4769384801388235,-1.5896367289375535,-0.8525219708746515,4
92,2018-05-18,Tiësto,Jackie Chan,"348,407",0.747,0.8340000000000001,3.0,-2.867,0.0,0.045,0.374,0.0586,0.687,128.005,spotify:track:4kWO6O1BUXcZmaxitpVUwp,215760.0,4.0,-3.9619950887164532,-0.8794849996249371,-2.83702058239917,-1.3943074198780403,-1.0413643836935709,4
93,2018-05-18,KYLE,Babies (feat. Alessia Cara),"347,828",0.672,0.5429999999999999,6.0,-7.07,1.0,0.0335,0.121,0.331,0.198,90.025,spotify:track:2iTQEWxLtKrIoYr7FIWq6q,240093.0,4.0,-4.445656861124844,-1.6701191496478531,-1.1056369036050742,0.44421925335365947,1.0047221932521153,6
94,2018-05-18,BTS,134340,"345,334",0.664,0.688,11.0,-6.466,0.0,0.0543,0.153,0.17300000000000001,0.65,106.022,spotify:track:38td8VabuKlQt72Q2VnhbO,230063.0,4.0,-3.6652261872007625,-1.5222943204307138,-1.754463684484358,-0.2906830464098974,0.17599135709885408,1
97,2018-05-18,BTS,Paradise,"342,559",0.519,0.828,5.0,-5.523,1.0,0.365,0.214,0.0571,0.929,139.41299999999998,spotify:track:01dmH2IPkrLNWIMPNXlreE,211224.0,4.0,-1.08917827794904,-1.2964451817587994,-2.8629511623201727,-0.8967084591148484,-0.7547134970341801,4
102,2018-05-18,Sam Hunt,Downtown's Dead,"335,552",0.363,0.688,11.0,-5.796,1.0,0.0865,0.0964,0.135,0.413,81.98200000000001,spotify:track:42xmT5zcFAhCKfkLjpG0bv,213987.0,4.0,-2.9652023734325152,-1.8058428469485008,-2.0024805005437076,-0.09537878792750801,0.8429282911120606,6
103,2018-05-18,BTS,Love Maze,"331,128",0.636,0.8759999999999999,9.0,-4.652,1.0,0.0617,0.0487,0.0728,0.759,149.93200000000002,spotify:track:645YBsxhFPSOKxGep3uHLv,221529.0,4.0,-3.4681901566689004,-2.1731311971253837,-2.6200393237794968,-1.3905698189792353,-0.6011828904465845,4
109,2018-05-18,Shawn Mendes,Where Were You In The Morning?,"326,507",0.716,0.519,7.0,-7.472,1.0,0.0554,0.5539999999999999,0.0993,0.466,87.963,spotify:track:376Gg7Oxo5C5jUWDWpVXeI,200600.0,4.0,-3.634042202810184,-0.5519625590865065,-2.3096097079310103,0.7531056682771693,-0.5000810663270003,5
111,2018-05-18,NAV,Glow Up,"323,401",0.8340000000000001,0.633,5.0,-7.669,0.0,0.124,0.105,0.125,0.257,120.056,spotify:track:09L4qpS3qvz725z6K8yW0M,160667.0,4.0,-2.456750562712337,-1.7556502120738655,-2.0794415416798357,0.1896166903897579,-0.5077339396992785,5
115,2018-05-18,BTS,Magic Shop,"320,243",0.541,0.6609999999999999,1.0,-5.837999999999999,1.0,0.0889,0.10300000000000001,0.0779,0.285,149.92600000000002,spotify:track:2tMBCYj22KxtmkAACIvvk4,275696.0,4.0,-2.9255788399025313,-1.7670328302198082,-2.5523293261054345,-0.13097916123754386,-0.1771767797807324,1
116,2018-05-18,NAV,Never Change,"319,082",0.85,0.5660000000000001,7.0,-8.18,0.0,0.091,0.0681,0.09300000000000001,0.174,126.985,spotify:track:0Cgig1rlaJEJ6bkHVV5v9o,181267.0,4.0,-2.891906147885222,-2.0000308765916444,-2.375155785828881,0.4887570773975747,-0.8271401222842243,5
120,2018-05-18,BTS,Anpanman,"317,673",0.813,0.875,1.0,-2.92,0.0,0.0918,0.0237,0.28800000000000003,0.7559999999999999,99.00399999999999,spotify:track:01gUlvzAPiwB9Ekq9kGVCM,232966.0,4.0,-2.879313224751588,-2.5024442245900858,-1.244794798846191,-2.0725658310301918,0.300472367006392,2
125,2018-05-18,BTS,Intro: Singularity,"303,415",0.775,0.271,1.0,-9.131,0.0,0.092,0.5539999999999999,0.11199999999999999,0.204,104.001,spotify:track:6ePyl2ns4b7MVYhjsj32ZK,196998.0,3.0,-2.876184741843908,-0.5519625590865065,-2.1892564076870427,1.8259215762878058,-0.5970591106760388,3
130,2018-05-18,NAV,Hold Your Hand,"297,268",0.7659999999999999,0.614,5.0,-5.431,0.0,0.0484,0.19,0.157,0.299,134.028,spotify:track:2gNIhXbE588DkW7Za7ruax,234853.0,4.0,-3.8459253331922256,-1.3785275931230974,-1.851509473633829,-0.22005160952212463,-0.05444768485497942,1
137,2018-05-18,BTS,So What,"287,743",0.6559999999999999,0.883,9.0,-4.294,0.0,0.0737,0.0238,0.0481,0.46,129.947,spotify:track:4CvId64YZSB0RfRdfzPIQU,281521.0,4.0,-3.2003928657716374,-2.5006742737039995,-3.0344731018704216,-1.3228915129918872,-0.9100706157083828,4
139,2018-05-18,Diplo,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2","286,870",0.618,0.845,2.0,0.175,1.0,0.132,0.114,0.415,0.486,171.921,spotify:track:5mqzhMuUpvnMfwNz6iepmO,181720.0,4.0,-2.3712839486951256,-1.7063990072682247,-0.8794767587514388,-2.44124559837935,1.265816270353163,2
142,2018-05-18,Lil Baby,Life Goes On,"283,117",0.716,0.541,1.0,-7.909,1.0,0.149,0.0021,0.115,0.387,139.97799999999998,spotify:track:2bSk87AVkCIIC3Bcligq1z,247055.0,4.0,-2.2079715819439443,-3.2815790905522824,-2.162823150618887,0.08887861998668611,-0.43859971234307943,5
146,2018-05-18,NAV,Just Happened,"277,088",0.81,0.52,7.0,-7.3,1.0,0.0793,0.0575,0.0879,0.142,130.088,spotify:track:4gjt18BzZ6d5efeKRB9PXt,201067.0,4.0,-3.0921256523637695,-2.0890582236757265,-2.4315554742910055,0.4172383349951203,-0.7743027211638933,5
150,2018-05-18,Tyga,Taste (feat. Offset),"273,818",0.884,0.5589999999999999,0.0,-7.442,1.0,0.12,0.0236,0.10099999999999999,0.342,97.994,spotify:track:5IaHrVsrferBYDm0bDyABy,232959.0,4.0,-2.5019007584706205,-2.504219922509853,-2.2926347621408776,0.11020742455400608,-0.9342139419519895,5
156,2018-05-18,BTS,Outro: Tear,"267,607",0.711,0.903,6.0,-2.7230000000000003,0.0,0.247,0.327,0.0887,0.467,140.015,spotify:track:5p10VwQ8LRoyTc8LFrvPw6,284981.0,4.0,-1.5581399245162346,-0.9847665292540803,-2.422495389666603,-1.5709311314662617,-0.5063499075491578,4
172,2018-05-18,NAV,EAT (feat. Gunna),"250,560",0.925,0.736,1.0,-6.263,1.0,0.132,0.0353,0.0966,0.493,147.013,spotify:track:4JjerUTEnRGocSRT74VsaH,202213.0,4.0,-2.3712839486951256,-2.327080210152386,-2.3371765377636646,-0.7813536007928796,-1.09873317550692,4
176,2018-05-18,Christina Aguilera,Fall In Line (feat. Demi Lovato),"247,585",0.39,0.631,9.0,-4.7010000000000005,0.0,0.0769,0.209,0.27699999999999997,0.19699999999999998,123.042,spotify:track:25qfFpoGhk9Njgu5nl36sS,248544.0,3.0,-3.1374118234027404,-1.3129397434888497,-1.2837377727947987,-0.13461899643414102,1.5627180769133806,6
183,2018-05-18,OneRepublic,Start Again,"238,408",0.564,0.722,1.0,-5.59,0.0,0.124,0.162,0.0931,0.276,99.083,spotify:track:1Nj2oBISdFDSF8eDuXcALz,165627.0,4.0,-2.456750562712337,-1.4850513919805801,-2.3740810946991155,-0.22139712518429386,-0.009590014893808308,1
185,2018-05-18,Kevin Gates,Let It Sing,"237,404",0.737,0.728,5.0,-5.497999999999999,0.0,0.402,0.0392,0.159,0.5870000000000001,144.964,spotify:track:090R9OdFMbQQksvwuXmNEY,195456.0,4.0,-0.9774561128801716,-2.2782011062882535,-1.8388510767619055,-0.9388094801474781,-0.21609552144187658,4
186,2018-05-18,NAV,With Me,"236,751",0.7440000000000001,0.584,1.0,-6.127999999999999,1.0,0.102,0.5870000000000001,0.141,0.257,85.01799999999999,spotify:track:6jChisgoIfN75H4RMcGvfL,170942.0,4.0,-2.729035368405774,-0.501162703428945,-1.9589953886039688,0.3414321730824377,-0.1165010607944575,1
198,2018-05-18,NAV,What I Need / Daheala Outro,"224,799",0.578,0.486,0.0,-7.321000000000001,1.0,0.252,0.10300000000000001,0.0766,0.29,153.1,spotify:track:6UG2khzlXwwiqfqX36c2SR,300987.0,4.0,-1.5333892074785345,-1.7670328302198082,-2.569158202235591,0.588072780275577,-0.4754155158495377,5
140,2018-05-19,Lil Baby,Freestyle,"244,286",0.877,0.517,2.0,-5.426,0.0,0.0706,0.217,0.14300000000000002,0.255,119.99600000000001,spotify:track:5BbdKBZO0TH0GhfxUfyhL9,162053.0,4.0,-3.2644848452289548,-1.2866900855450747,-1.9449106487222296,0.0008871382251962369,-0.49865783245321993,5
161,2018-05-23,Juice WRLD,Lean Wit Me,"239,533",0.665,0.6509999999999999,1.0,-5.515,1.0,0.156,0.0414,0.0896,0.237,163.935,spotify:track:3oDkdAySo1VQQG0ptV7uwa,175755.0,4.0,-2.1468633607695944,-2.252257782371378,-2.4123999590012524,-0.41570213828920166,-0.40489592568406707,1
158,2018-05-24,Panic! At The Disco,High Hopes,"238,654",0.579,0.904,5.0,-2.7289999999999996,1.0,0.0618,0.193,0.064,0.6809999999999999,82.014,spotify:track:1rqqCSm0Qe4I9rUvWncaom,190947.0,4.0,-3.4657170858363404,-1.3678461590966784,-2.7488721956224653,-1.5183850170723787,-0.45969290576677696,4
196,2018-05-24,Daddy Yankee,Dura - Remix,"208,552",0.772,0.8029999999999999,1.0,-3.035,1.0,0.0468,0.188,0.434,0.853,94.98100000000001,spotify:track:6U2NuJILEOEpW2tVCuqKHb,242160.0,4.0,-3.8993353088949387,-1.385720751652451,-0.8347107448817322,-1.6544130813812201,0.7952847026502818,2
5,2018-05-25,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),"1,339,872",0.85,0.569,5.0,-8.152000000000001,0.0,0.136,0.0609,0.1,0.294,80.02,spotify:track:7ycWLEP1GsNjVvcjawXz3z,205040.0,4.0,-2.3307600248825833,-2.059220030618316,-2.3025850929940455,0.44861205262072185,-0.8165502055137048,5
11,2018-05-25,A$AP Rocky,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)","982,957",0.322,0.754,10.0,-6.416,0.0,0.275,0.299,0.136,0.392,62.839,spotify:track:3oHkMCVJyOcjg5FhfLc2Rq,315773.0,4.0,-1.4263963671087656,-1.0531455652091484,-1.995100393246085,0.11218986417762249,0.9488687652715313,6
12,2018-05-25,A$AP Rocky,Distorted Records,"910,626",0.655,0.8690000000000001,1.0,-4.343999999999999,0.0,0.212,0.13699999999999998,0.312,0.0815,135.763,spotify:track:57q6BgYP4gN6hPQViCB3um,140133.0,4.0,-1.7493536589156593,-1.5928824940406379,-1.1647520911726548,-1.0487991304559998,1.0837475786011521,2
15,2018-05-25,A$AP Rocky,Fukk Sleep (feat. FKA twigs),"849,914",0.7929999999999999,0.41200000000000003,2.0,-9.305,1.0,0.364,0.44299999999999995,0.21899999999999997,0.307,135.937,spotify:track:1AqemxWsT0iGg5Lvkm16Bt,192973.0,4.0,-1.0923767530942228,-0.741995464190774,-1.5186835491656363,1.2404284530737526,-0.0647051808310123,3
16,2018-05-25,A$AP Rocky,Tony Tone,"848,260",0.534,0.7829999999999999,1.0,-4.013,1.0,0.261,0.139,0.0831,0.33399999999999996,69.71600000000001,spotify:track:52eYVUkFTOVozbVFIaFrnV,208373.0,4.0,-1.4902319699349846,-1.583723302811469,-2.4877105771207346,-0.7533007415070749,-0.06438344385846873,4
17,2018-05-25,Pusha T,If You Know You Know,"840,937",0.46,0.6970000000000001,6.0,-5.954,0.0,0.325,0.0186,0.36200000000000004,0.701,153.42600000000002,spotify:track:6bGwKHXHNLmTy6yt147FPh,202120.0,4.0,-1.225672910319244,-2.601448704061936,-1.0161110671563658,-0.7843615889657066,1.274956557442303,2
21,2018-05-25,Shawn Mendes,Nervous,"799,451",0.841,0.623,0.0,-6.76,1.0,0.0776,0.0404,0.126,0.7440000000000001,121.98299999999999,spotify:track:5wxurz8J6YlyQRNnGN8zXS,164147.0,4.0,-3.1240369757241107,-2.263915492835006,-2.071473372030659,-0.4343166672559267,-0.7516120407503868,5
27,2018-05-25,A$AP Rocky,Buck Shots,"755,097",0.433,0.85,10.0,-5.79,0.0,0.41600000000000004,0.325,0.35600000000000004,0.58,159.95600000000002,spotify:track:6ImrWnhjEOw5re3cGLMIHJ,167813.0,4.0,-0.9382375676260358,-0.9894982682897523,-1.0328245481301064,-0.7423964974242089,1.4830767860561882,2
28,2018-05-25,A$AP Rocky,CALLDROPS (feat. Kodak Black),"754,564",0.513,0.40399999999999997,5.0,-11.100999999999999,1.0,0.126,0.8959999999999999,0.136,0.46,127.992,spotify:track:1wGYcpJZ59rePkNu4zHmLu,162373.0,4.0,-2.434800354399312,-0.10842950806996587,-1.995100393246085,2.0471956491290473,0.20250550043899945,3
32,2018-05-25,A$AP Rocky,Gunz N Butter (feat. Juicy J),"712,195",0.852,0.632,11.0,-8.08,0.0,0.431,0.606,0.142,0.716,140.489,spotify:track:5N521RK66Z1FP0Oz6B4OlT,213573.0,4.0,-0.8978704342462772,-0.47290253741217103,-1.9519282213808764,0.19212080280732594,-0.751998753755911,5
36,2018-05-25,Pusha T,What Would Meek Do?,"686,887",0.6779999999999999,0.636,1.0,-3.155,1.0,0.0782,0.0064,0.177,0.0636,83.071,spotify:track:5vnuJ8EopkP5dHukpOmT3L,153267.0,4.0,-3.1126829783697416,-2.9769079432845698,-1.731605546408308,-0.9203690140468539,0.42384571901142554,2
41,2018-05-25,Shawn Mendes,Youth feat. Khalid,"663,159",0.534,0.596,6.0,-6.653,0.0,0.11699999999999999,0.56,0.133,0.324,100.12100000000001,spotify:track:1h0yImRPIVAjhhHeNVlTuC,190867.0,4.0,-2.5369166295225956,-0.5425564303642229,-2.017406150760383,0.5172805056118203,0.34024959894405116,1
42,2018-05-25,A$AP Rocky,OG Beeper,"661,392",0.91,0.47700000000000004,2.0,-5.2589999999999995,1.0,0.418,0.121,0.305,0.313,145.994,spotify:track:5TX0mfUkpGlU6j2xa00ERx,155893.0,4.0,-0.9327592139557982,-1.6701191496478531,-1.1874435023747254,-0.269361896805878,-0.02480604556005431,1
51,2018-05-25,Pusha T,The Games We Play,"616,478",0.6940000000000001,0.7959999999999999,5.0,-3.696,1.0,0.198,0.0713,0.096,0.5920000000000001,78.033,spotify:track:7iEoaTyBCqLaAwJnOP1BTn,166120.0,4.0,-1.8362948356085305,-1.9752604176187747,-2.3434070875143007,-1.2575560918592934,-0.4712266599179632,4
53,2018-05-25,A$AP Rocky,Purity (feat. Frank Ocean),"607,730",0.594,0.37,11.0,-11.674000000000001,0.0,0.40399999999999997,0.8320000000000001,0.10800000000000001,0.309,135.391,spotify:track:2MF4HtZHBoUliOi9nOAbS0,262360.0,4.0,-0.9717579340241751,-0.18005881901092066,-2.2256240518579173,2.2653525837765214,-0.2680041583331384,3
54,2018-05-25,A$AP Rocky,Brotha Man (feat. French Montana),"603,789",0.573,0.39799999999999996,5.0,-9.372,0.0,0.114,0.52,0.113,0.436,124.073,spotify:track:6MmtDonkpvSoRx9ACwrGDu,216080.0,5.0,-2.572982465548186,-0.60679473253624,-2.1803674602697964,1.5211464060542539,-0.12427611002308256,3
56,2018-05-25,Pusha T,Hard Piano,"584,187",0.5820000000000001,0.778,4.0,-3.7760000000000002,0.0,0.17800000000000002,0.0347,0.21,0.205,82.193,spotify:track:3HgA5R5alihocnOYE9ihpS,195733.0,4.0,-1.9736163776386402,-2.3349640152567837,-1.5606477482646683,-1.0248130156815318,0.8063587907360424,2
61,2018-05-25,A$AP Rocky,Kids Turned Out Fine,"549,619",0.305,0.6679999999999999,1.0,-9.404,1.0,0.222,0.271,0.369,0.128,163.314,spotify:track:0qp8MuZNKelOGTK2HPlXBA,183120.0,5.0,-1.6912074725623572,-1.1266362997517432,-0.9969586349416099,0.9484213463482819,2.019949941366455,6
62,2018-05-25,Pusha T,Come Back Baby,"548,129",0.8740000000000001,0.485,0.0,-3.0260000000000002,1.0,0.171,0.0487,0.299,0.322,92.001,spotify:track:2BuBXn15gj4MNYZydyWgrk,206707.0,4.0,-2.025934649875356,-2.1731311971253837,-1.2073117055914506,-0.8070800831269521,0.1448407491811898,4
67,2018-05-25,A$AP Rocky,Hun43rd,"537,442",0.584,0.546,2.0,-9.321,1.0,0.0762,0.444,0.355,0.355,136.336,spotify:track:1r33iukEx0COYuBzyXPmPP,242747.0,4.0,-3.1509276705037297,-0.7401278460352086,-1.0356374895067213,1.046547410706505,1.1368037128327373,6
69,2018-05-25,Pusha T,Santeria,"520,111",0.621,0.6779999999999999,8.0,-4.104,1.0,0.19699999999999998,0.142,0.098,0.0883,88.677,spotify:track:4LKSaRoKNnlpKXTT663BrT,176027.0,4.0,-1.8427742700797467,-1.5701725353127558,-2.322787800311565,-0.42227636333912366,-0.057821365977824786,1
70,2018-05-25,Pusha T,Infrared,"519,909",0.674,0.578,10.0,-8.767999999999999,0.0,0.298,0.0518,0.72,0.163,112.265,spotify:track:6cpsixIHI63L0hwh3CwZg3,170240.0,5.0,-1.3292487502760295,-2.142273822938858,-0.3285040669720361,0.5008830043434349,1.6275085315608826,6
74,2018-05-25,A$AP Rocky,Changes,"484,346",0.478,0.326,3.0,-10.992,1.0,0.0693,0.47,0.32299999999999995,0.34,137.029,spotify:track:1dzwFgBlZNxt28aQOinNGn,314653.0,4.0,-3.292333958112771,-0.6926669645995512,-1.1301029557594806,2.0979771286569298,1.2111980960747115,3
78,2018-05-25,Shawn Mendes,Like To Be You feat. Julia Michaels,"463,987",0.737,0.451,2.0,-9.405,1.0,0.22899999999999998,0.812,0.10800000000000001,0.664,153.766,spotify:track:2IssBpPtHcViZL5vYQNHhA,159400.0,4.0,-1.652272191463151,-0.20331014091098376,-2.2256240518579173,1.1549146091704738,-0.7628663594306945,3
82,2018-05-25,A$AP Rocky,"Black Tux, White Collar","447,375",0.696,0.597,4.0,-7.676,1.0,0.248,0.484,0.138,0.264,75.997,spotify:track:0ssVSd3juASNuehS9LWMFW,162987.0,4.0,-1.5531438687245753,-0.6679417422272332,-1.9805015938249322,0.6740777170222274,-0.06770997647364653,1
93,2018-05-25,Shawn Mendes,Fallin' All In You,"407,742",0.853,0.47600000000000003,8.0,-6.696000000000001,1.0,0.0361,0.405,0.111,0.7959999999999999,92.038,spotify:track:5EYBryPOgIEPB7r5QIy6eG,235747.0,4.0,-4.321094967534445,-0.8154928962602607,-2.198225077669803,0.2897780518401515,-0.9244926436420166,5
99,2018-05-25,Shawn Mendes,Particular Taste,"371,634",0.968,0.35200000000000004,9.0,-7.122000000000001,1.0,0.121,0.0365,0.0677,0.599,111.96799999999999,spotify:track:4BH9zDv1Ys6kw0j3lU1hTx,175573.0,4.0,-2.4904523748666283,-2.311616466221758,-2.6926690990639077,0.3599619080090712,-1.8198513072312965,5
101,2018-05-25,Shawn Mendes,Why,"368,060",0.6890000000000001,0.41600000000000004,0.0,-9.247,0.0,0.0494,0.648,0.0637,0.248,127.031,spotify:track:3XeqINnregzwBJNg7RyyH4,238173.0,4.0,-3.81356675860782,-0.41276898034370413,-2.753570716404019,1.606781467278639,-0.834391949971635,3
103,2018-05-25,Belly,What You Want,"367,578",0.511,0.852,2.0,-3.895,1.0,0.46799999999999997,0.11800000000000001,0.0901,0.316,163.863,spotify:track:4RMqA9GixWNB7H6coZFXJN,195920.0,4.0,-0.8048505619905291,-1.6854648038639217,-2.406835114367845,-1.1386378908907107,0.03237204651203153,4
108,2018-05-25,Shawn Mendes,Because I Had You,"357,142",0.5589999999999999,0.337,7.0,-9.751,1.0,0.40399999999999997,0.331,0.311,0.705,203.231,spotify:track:1RRZSm4akqNyMOsPUhw4cb,142480.0,4.0,-0.9717579340241751,-0.9753693609779102,-1.1679623668029029,1.2341572344390113,0.6091850761244608,3
123,2018-05-25,Shawn Mendes,Queen,"333,018",0.878,0.688,1.0,-7.254,1.0,0.11,0.19699999999999998,0.0872,0.917,131.02,spotify:track:6D8FZWtCQRtQUVT3mpjrZs,204693.0,4.0,-2.622808639693801,-1.3538009123763954,-2.439550948067203,-0.39200307000821905,-1.2958500420091565,5
127,2018-05-25,YG,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj","327,864",0.745,0.34600000000000003,1.0,-7.709,1.0,0.331,0.005520000000000001,0.0881,0.11199999999999999,203.91099999999997,spotify:track:0ZNrc4kNeQYD9koZ3KvCsy,237240.0,4.0,-1.2040008750776945,-3.02201817079027,-2.4292827460400033,0.6108805049675464,-0.8360902228839036,5
