peak_rank,median_rank,days,peak_streams,median_streams,artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature
110.0,144.0,2.0,198226.0,190186.0,The Beatles,Twist And Shout - Remastered,0.482,0.8490000000000001,2.0,-9.198,1.0,0.0452,0.6409999999999999,7.74e-06,0.0414,0.937,124.631,spotify:track:5ZBeML7Lf3FMEVviTyvi8l,155227.0,4.0
52.0,64.5,82.0,339970.0,308265.0,Noah Cyrus,Make Me (Cry),0.588,0.471,0.0,-7.287000000000001,1.0,0.0577,0.5920000000000001,0.00146,0.0733,0.209,152.881,spotify:track:2BrzlUj1u1CtvaJDGIKpsP,242081.0,4.0
92.0,145.0,214.0,250717.0,208200.0,Kodak Black,No Flockin',0.943,0.595,5.0,-8.372,0.0,0.191,0.0673,0.0,0.0839,0.815,117.532,spotify:track:34oWbFBfGEElvgO0a5c9V4,165291.0,4.0
113.0,159.0,65.0,206013.0,178393.0,Kanye West,Father Stretch My Hands Pt. 1,0.7240000000000001,0.573,7.0,-4.113,1.0,0.0549,0.118,0.0,0.5379999999999999,0.438,113.088,spotify:track:4KW1lqgSr8TKrvBII0Brf8,135920.0,4.0
114.0,154.0,2.0,212534.0,203702.0,fun.,We Are Young (feat. Janelle Monáe),0.378,0.638,10.0,-5.5760000000000005,1.0,0.075,0.02,7.659999999999999e-05,0.0849,0.735,184.086,spotify:track:7a86XRg84qjasly9f6bPSD,250627.0,4.0
39.0,113.5,6.0,503205.0,275560.5,Aretha Franklin,Respect,0.805,0.5579999999999999,0.0,-5.226,1.0,0.041,0.16399999999999998,2.2e-05,0.0546,0.965,114.95,spotify:track:7s25THrKz86DM225dOYwnr,147600.0,4.0
93.0,120.0,76.0,252888.0,213365.5,Meek Mill,Litty (feat. Tory Lanez),0.5920000000000001,0.701,10.0,-4.0139999999999985,0.0,0.0858,0.0451,0.0,0.327,0.282,129.501,spotify:track:5J5PXmMdQ2nh1lZOal8KmK,280615.0,4.0
5.0,89.0,1093.0,1264607.0,325149.0,Post Malone,Congratulations,0.63,0.804,6.0,-4.183,1.0,0.0363,0.215,0.0,0.253,0.4920000000000001,123.146,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,220293.0,4.0
95.0,163.0,55.0,225757.0,171972.0,Charlie Puth,We Don't Talk Anymore,0.728,0.563,1.0,-8.052999999999999,0.0,0.134,0.621,0.0,0.179,0.35200000000000004,100.017,spotify:track:37FXw5QGFN7uwwsLy8uAc0,217707.0,4.0
82.0,112.5,6.0,412305.0,281714.0,Stevie Wonder,Superstition - Single Version,0.633,0.634,8.0,-12.115,1.0,0.0725,0.038,0.0064,0.0385,0.872,100.499,spotify:track:1h2xVEoJORqrg71HocgqXd,245493.0,4.0
120.0,181.0,33.0,186703.0,151467.0,Justin Bieber,Sorry,0.654,0.76,0.0,-3.669,0.0,0.045,0.0797,0.0,0.299,0.41,99.945,spotify:track:09CtPGIpYB4BrO8qb1RGsF,200787.0,4.0
121.0,178.5,12.0,186602.0,149136.5,MadeinTYO,Uber Everywhere,0.779,0.455,1.0,-15.025,1.0,0.28,0.0542,0.0,0.177,0.197,140.181,spotify:track:7zBPzAjKAqQpcv8F8GCq5s,153429.0,4.0
122.0,154.0,52.0,202679.0,172907.0,Drake,Pop Style,0.713,0.462,7.0,-10.027,1.0,0.123,0.192,2.16e-06,0.105,0.0595,133.054,spotify:track:5mPSyjLatqB00IkPqRlbTE,212947.0,4.0
55.0,78.0,87.0,319947.0,276676.0,Petit Biscuit,Sunset Lover,0.7829999999999999,0.467,6.0,-9.474,1.0,0.0503,0.7290000000000001,0.809,0.109,0.236,90.838,spotify:track:0hNduWmlWmEmuwEFcYvRu1,237793.0,4.0
124.0,188.0,3.0,199052.0,183966.0,Stevie Wonder,"Signed, Sealed, Delivered (I'm Yours)",0.645,0.6940000000000001,5.0,-8.552999999999999,1.0,0.0318,0.0255,0.0,0.0805,0.813,109.068,spotify:track:3pQAy5EVacSsDLZhMIytSk,158267.0,4.0
125.0,125.0,1.0,183669.0,183669.0,Paul Simon,You Can Call Me Al,0.7759999999999999,0.763,5.0,-8.124,1.0,0.0535,0.182,0.0065,0.077,0.82,128.433,spotify:track:0qxYx4F3vm1AOnfux6dDxP,280000.0,4.0
8.0,82.5,232.0,889477.0,290268.5,Big Sean,Moves,0.812,0.522,2.0,-5.287000000000001,1.0,0.257,0.0433,0.0,0.154,0.38,75.524,spotify:track:0Fv5N0cHBsl4bzCbollCAS,142907.0,4.0
3.0,83.0,471.0,1237786.0,304317.0,Bruno Mars,That's What I Like,0.853,0.56,1.0,-4.961,1.0,0.0406,0.013,0.0,0.0944,0.86,134.066,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,206693.0,4.0
101.0,164.0,87.0,322095.0,182216.0,The Weeknd,The Hills,0.585,0.564,0.0,-7.063,0.0,0.0515,0.0671,0.0,0.135,0.13699999999999998,113.003,spotify:track:7fBv7CLKzipRk6EC6TWHOB,242253.0,4.0
127.0,176.0,43.0,211815.0,159492.0,Drake,Hotline Bling,0.8909999999999999,0.625,2.0,-7.8610000000000015,1.0,0.0558,0.0026100000000000003,0.000176,0.0504,0.5479999999999999,134.967,spotify:track:0wwPcA6wtMf6HUMpIRdeP7,267067.0,4.0
125.0,153.0,47.0,193783.0,172527.0,The Chainsmokers,Roses,0.713,0.802,4.0,-7.055,1.0,0.0561,0.0435,0.00377,0.309,0.343,100.001,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,226739.0,4.0
103.0,144.0,117.0,228897.0,198197.0,Post Malone,Deja Vu,0.62,0.69,7.0,-6.507999999999999,1.0,0.0493,0.0931,0.0,0.131,0.331,133.935,spotify:track:0H8XeaJunhvpBdBFIYi6Sh,234213.0,4.0
62.0,99.0,49.0,299009.0,231422.0,The Chainsmokers,Setting Fires,0.627,0.7170000000000001,8.0,-5.751,0.0,0.0376,0.017,0.0,0.261,0.561,105.05,spotify:track:2PC9Tl8SWVO2yhDDtJcrAi,247427.0,4.0
69.0,172.0,237.0,354346.0,231422.0,Queen,Don't Stop Me Now - 2011 Mix,0.5670000000000001,0.8029999999999999,5.0,-7.345,1.0,0.128,0.0336,0.000164,0.728,0.6609999999999999,156.395,spotify:track:1Y62huvqw02ZuggIQfBwBy,209653.0,4.0
135.0,151.5,2.0,186096.0,182443.5,AC/DC,You Shook Me All Night Long,0.532,0.767,7.0,-5.509,1.0,0.0574,0.00287,0.000513,0.39,0.755,127.361,spotify:track:2SiXAy7TuUkycRVbbWDEpo,210173.0,4.0
136.0,141.0,2.0,208158.0,192352.5,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",0.703,0.826,10.0,-7.1789999999999985,0.0,0.0341,0.0322,0.00629,0.179,0.945,103.564,spotify:track:3mRM4NM8iO7UBqrSigCQFH,285373.0,4.0
69.0,85.0,53.0,302090.0,260793.0,San Holo,Light,0.57,0.763,1.0,-4.137,1.0,0.0573,0.0857,2.49e-06,0.0932,0.43,150.088,spotify:track:6jq6rcOikCZAmjliAgAmfT,239853.0,4.0
138.0,138.0,1.0,176354.0,176354.0,Michael Jackson,P.Y.T. (Pretty Young Thing),0.888,0.815,11.0,-4.909,0.0,0.0404,0.23,0.000424,0.127,0.961,127.273,spotify:track:5lA3pwMkBdd24StM90QrNR,238733.0,4.0
134.0,172.0,46.0,196911.0,161663.5,Kanye West,Famous,0.465,0.735,6.0,-3.715,1.0,0.117,0.0711,0.0,0.0975,0.409,173.935,spotify:track:19a3JfW8BQwqHWUMbcqSx8,196040.0,4.0
81.0,135.5,6.0,412605.0,219141.5,Van Morrison,Brown Eyed Girl,0.491,0.583,7.0,-10.964,1.0,0.0376,0.182,0.0,0.407,0.907,150.572,spotify:track:3yrSvpt2l1xhsV9Em88Pul,183307.0,4.0
141.0,141.0,1.0,174945.0,174945.0,Carly Rae Jepsen,Call Me Maybe,0.7829999999999999,0.58,7.0,-6.547999999999999,1.0,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,spotify:track:3TGRqZ0a2l1LRblBkJoaDx,193400.0,4.0
42.0,86.0,75.0,400042.0,262924.0,Adele,Water Under the Bridge,0.596,0.838,5.0,-6.52,0.0,0.0704,0.0189,1.5399999999999998e-05,0.108,0.472,94.982,spotify:track:4vb4mFvYsr2h6enhjJsq9Y,240427.0,4.0
134.0,164.0,29.0,179262.0,160335.0,Desiigner,Tiimmy Turner,0.603,0.725,6.0,-3.054,1.0,0.0393,0.174,0.0,0.0786,0.304,122.803,spotify:track:3NJG6vMH1ZsectZkocMEm0,239853.0,4.0
144.0,195.0,7.0,173343.0,142987.0,Flo Rida,My House,0.688,0.7020000000000001,7.0,-4.792,0.0,0.0499,0.0215,0.0,0.128,0.74,94.006,spotify:track:6Knv6wdA0luoMUuuoYi2i1,192191.0,4.0
143.0,178.0,27.0,182739.0,155875.0,Flume,Say It (feat. Tove Lo),0.598,0.532,3.0,-6.832999999999998,0.0,0.0295,0.0668,3.22e-06,0.0617,0.261,74.96300000000002,spotify:track:5aOpzm8W8zysk4asB9hxJw,262521.0,4.0
146.0,146.0,1.0,171058.0,171058.0,Skrillex,Purple Lamborghini (with Rick Ross),0.457,0.899,10.0,-2.591,0.0,0.132,0.0019,0.0,0.831,0.298,147.268,spotify:track:6JyuJFedEvPmdWQW0PkbGJ,215510.0,4.0
113.0,146.5,32.0,199392.0,175357.0,The Weeknd,Secrets,0.664,0.7709999999999999,0.0,-5.779,1.0,0.0533,0.0155,9.6e-06,0.46,0.763,109.945,spotify:track:00NAQYOP4AmWR549nnYJZu,265600.0,4.0
104.0,173.5,44.0,243565.0,158190.5,Lukas Graham,7 Years,0.765,0.473,10.0,-5.829,1.0,0.0514,0.287,0.0,0.391,0.34,119.992,spotify:track:5kqIPrATaCc2LqxVWzQGbk,237300.0,4.0
108.0,128.5,2.0,328910.0,249539.0,The Temptations,My Girl,0.5720000000000001,0.418,0.0,-10.738,1.0,0.0349,0.635,0.0,0.0961,0.6940000000000001,104.566,spotify:track:745H5CctFr12Mo7cqa1BMH,165000.0,4.0
150.0,150.0,1.0,169357.0,169357.0,Calvin Harris,Feel So Close - Radio Edit,0.7070000000000001,0.924,7.0,-2.842,1.0,0.031,0.000972,0.00703,0.204,0.919,127.937,spotify:track:1gihuPhrLraKYrJMAEONyc,206413.0,4.0
151.0,187.0,79.0,196460.0,167723.0,Travis Scott,Antidote,0.713,0.526,1.0,-5.046,1.0,0.032,0.0076700000000000015,0.000148,0.124,0.131,131.05,spotify:track:1wHZx0LgzFHyeIZkUydNXq,262693.0,4.0
109.0,137.0,41.0,211664.0,179088.0,The Weeknd,True Colors,0.624,0.424,1.0,-8.237,1.0,0.24,0.28600000000000003,0.0,0.173,0.584,76.671,spotify:track:1oGdVdYjeQvojGKDddxLQQ,206013.0,4.0
72.0,173.5,188.0,285045.0,181361.5,Nebu Kiniza,Gassed Up,0.7979999999999999,0.568,5.0,-9.072,0.0,0.135,0.0213,0.0,0.0586,0.45,148.88,spotify:track:6JjEVlMkfHWMeYavkEYzNO,193911.0,3.0
134.0,176.5,38.0,190403.0,160508.5,FRENSHIP,Capsize,0.6829999999999999,0.708,5.0,-6.244,0.0,0.0305,0.0398,0.155,0.6859999999999999,0.355,92.991,spotify:track:2XMTqoHHSH0lvuXrvIEdco,237707.0,4.0
85.0,112.5,58.0,253263.0,224600.5,Zara Larsson,I Would Like,0.486,0.713,2.0,-3.949,0.0,0.0524,0.0853,0.0,0.0839,0.297,121.028,spotify:track:4Q4jmPHwu0wrJvqrld0FQ6,226720.0,4.0
123.0,191.0,25.0,187203.0,158141.0,ZAYN,PILLOWTALK,0.584,0.7,11.0,-4.275,1.0,0.0456,0.117,0.0,0.0939,0.438,124.944,spotify:track:0PDUDa38GO8lMxLCRc4lL1,202747.0,4.0
150.0,191.0,34.0,198387.0,153662.5,JAY-Z,Ni**as In Paris,0.7879999999999999,0.8590000000000001,1.0,-5.542000000000002,1.0,0.315,0.127,0.0,0.348,0.769,140.02700000000002,spotify:track:4Li2WHPkuyCdtmokzW2007,219333.0,4.0
82.0,107.0,49.0,252565.0,228983.0,Luke Christopher,Lot to Learn,0.405,0.846,6.0,-3.57,1.0,0.195,0.0948,0.0,0.0666,0.602,82.23200000000001,spotify:track:3TRFq09DUgYj1mug6RRqJW,248337.0,4.0
147.0,178.0,34.0,174968.0,155870.0,Rae Sremmurd,No Type,0.8909999999999999,0.486,6.0,-7.803,1.0,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,spotify:track:4scpF6J5uMBvoh6sFB7EL1,200080.0,4.0
160.0,160.0,1.0,164503.0,164503.0,Future,Wicked,0.718,0.679,11.0,-5.899,0.0,0.0706,0.00191,0.0104,0.385,0.205,157.97,spotify:track:6BbINUfGabVyiNFJpQXn3x,173347.0,4.0
141.0,161.0,13.0,171398.0,166510.0,Nicki Minaj,Black Barbies,0.809,0.588,0.0,-5.167000000000002,1.0,0.0869,0.0878,7.240000000000001e-05,0.171,0.249,146.024,spotify:track:3y9cCbnBn0zjkJa2YkOj70,254080.0,4.0
162.0,162.0,1.0,163667.0,163667.0,O.T. Genasis,Cut It (feat. Young Dolph),0.875,0.6729999999999999,7.0,-4.184,1.0,0.0932,0.135,0.0,0.292,0.231,130.0,spotify:track:376KnY4TrgBITxjlnbnmIy,222600.0,4.0
109.0,145.0,338.0,262402.0,197621.5,Russ,What They Want,0.71,0.404,1.0,-10.04,0.0,0.379,0.484,0.0,0.0953,0.398,139.553,spotify:track:3pndPhlQWjuSoXhcIIdBjv,165853.0,4.0
121.0,161.0,29.0,190139.0,165979.0,The Weeknd,Rockin’,0.738,0.885,9.0,-5.5470000000000015,0.0,0.206,0.0133,0.0,0.0821,0.752,112.878,spotify:track:36YCdzT57us0LhDmCYtrNE,232880.0,4.0
165.0,179.5,6.0,162888.0,152087.5,Tory Lanez,LUV,0.539,0.528,11.0,-8.113,0.0,0.252,0.0108,0.0,0.117,0.252,190.169,spotify:track:16Ah4QqH4mgYVXqfC4mdSd,228640.0,4.0
141.0,166.0,8.0,174487.0,161418.5,Coldplay,Hymn for the Weekend - Seeb Remix,0.565,0.8490000000000001,0.0,-3.516,0.0,0.0517,0.00868,4.68e-06,0.12,0.4270000000000001,102.034,spotify:track:6s3GEN8wK0OMzzzZbXj0fu,212647.0,4.0
146.0,172.5,50.0,175259.0,161760.0,Jeremih,oui,0.418,0.7240000000000001,5.0,-3.724,1.0,0.0964,0.213,0.0,0.112,0.604,78.521,spotify:track:0PJIbOdMs3bd5AT8liULMQ,238320.0,5.0
134.0,173.0,29.0,188780.0,155454.0,Calvin Harris,My Way,0.8190000000000001,0.913,4.0,-3.059,0.0,0.0427,0.0935,3.72e-05,0.161,0.536,119.989,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,219160.0,4.0
136.0,176.0,95.0,195177.0,170875.0,A Boogie Wit da Hoodie,My Shit,0.812,0.621,5.0,-8.3,1.0,0.0515,0.244,0.0,0.099,0.847,77.998,spotify:track:5uQOauh47VFt3B2kV9kRXw,128157.0,4.0
132.0,163.0,48.0,208603.0,166095.5,Drake,Still Here,0.833,0.431,0.0,-9.604,1.0,0.194,0.0267,0.0,0.633,0.224,133.938,spotify:track:4YJmZfvlheSziXem8HBWrj,189853.0,3.0
133.0,178.0,31.0,178840.0,153966.0,Marc E. Bassy,You & Me,0.449,0.635,1.0,-8.301,1.0,0.275,0.0413,0.0,0.188,0.608,84.414,spotify:track:7yCqehT9dKACTFy7YugP0J,218493.0,4.0
172.0,173.5,2.0,184646.0,171175.5,The Clash,Should I Stay or Should I Go - Remastered,0.742,0.833,2.0,-6.462999999999999,1.0,0.115,0.079,0.0,0.384,0.816,113.375,spotify:track:39shmbIHICJ2Wxnk1fPSdz,188987.0,4.0
97.0,121.5,40.0,245341.0,199657.5,Vice,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),0.779,0.6709999999999999,9.0,-5.829,1.0,0.0814,0.153,1.12e-05,0.115,0.718,104.953,spotify:track:6Z6quH5WcwOkmgGPGrGUPL,177095.0,4.0
175.0,175.0,1.0,154347.0,154347.0,Otis Redding,Stand by Me,0.883,0.464,10.0,-11.251,1.0,0.0591,0.279,1.51e-05,0.0744,0.925,111.548,spotify:track:1aj4GXfmEYXfdVZohCpNKu,172333.0,4.0
176.0,194.0,4.0,151754.0,142884.0,Fetty Wap,Trap Queen,0.746,0.873,7.0,-3.803,1.0,0.128,0.0244,0.0,0.354,0.8170000000000001,148.075,spotify:track:2d8JP84HNLKhmd6IYOoupQ,222093.0,4.0
102.0,139.5,2.0,338526.0,245091.5,Paul Simon,Me and Julio Down by the Schoolyard,0.626,0.816,9.0,-10.593,1.0,0.13,0.237,1.8e-06,0.104,0.7979999999999999,105.33,spotify:track:6vxHp3CDNo0afgKGp2yi1E,164813.0,4.0
95.0,132.0,138.0,251638.0,211506.5,Chris Brown,Party (feat. Usher & Gucci Mane),0.762,0.5760000000000001,1.0,-4.9510000000000005,0.0,0.0829,0.0556,0.0,0.0869,0.316,142.096,spotify:track:05Z7jet4VDNVgNQWcYHnrk,220813.0,4.0
101.0,117.0,29.0,226131.0,200378.0,Jonas Blue,By Your Side,0.696,0.743,6.0,-3.851,1.0,0.0329,0.0773,0.0,0.0587,0.636,123.007,spotify:track:51NBMjiv4t1nUiLC9Bim3G,201254.0,4.0
57.0,87.0,97.0,355370.0,266438.0,Bebe Rexha,I Got You,0.606,0.887,9.0,-4.782,0.0,0.052000000000000005,0.0498,3.47e-06,0.0958,0.349,97.972,spotify:track:2jB9QaPJyVdz2Q0Va8rrnU,191787.0,4.0
120.0,142.0,75.0,218896.0,193788.0,A Boogie Wit da Hoodie,Timeless (feat. DJ SPINKING),0.569,0.7609999999999999,5.0,-6.0710000000000015,0.0,0.475,0.261,6.71e-06,0.0748,0.325,180.122,spotify:track:0q5DrtpnnGpOvBy5nnPMbe,184000.0,4.0
75.0,107.0,55.0,259192.0,226222.0,Hearts & Colors,Lighthouse - Andrelli Remix,0.595,0.662,11.0,-6.858,0.0,0.0362,0.0178,0.0,0.0804,0.417,96.053,spotify:track:04CttTezSnv71USiiG9mIo,218447.0,4.0
184.0,194.0,9.0,151933.0,135215.0,DJ Snake,Middle,0.583,0.695,9.0,-5.336,1.0,0.0423,0.0141,0.0,0.0527,0.224,104.879,spotify:track:0g5EKLgdKvNlln7TNqBByK,220573.0,4.0
180.0,192.5,22.0,162627.0,145746.5,Kevin Gates,Really Really,0.762,0.6659999999999999,0.0,-6.055,1.0,0.0916,0.00427,0.0,0.127,0.278,118.97,spotify:track:10I3CmmwT0BkOVhduDy53o,232093.0,4.0
186.0,186.0,1.0,148305.0,148305.0,The Jackson 5,ABC,0.715,0.6779999999999999,8.0,-11.842,1.0,0.0475,0.486,0.000192,0.15,0.947,94.769,spotify:track:6wDviYDtmSDZ0S6TVMM9Vc,177733.0,4.0
55.0,147.5,130.0,375025.0,190262.0,2 Chainz,Good Drank,0.836,0.7759999999999999,4.0,-0.804,0.0,0.239,0.274,0.0,0.113,0.37,130.033,spotify:track:39pS70eeDvyCAF3t8NAlVV,222707.0,4.0
91.0,134.0,93.0,274987.0,198640.0,Young Thug,Wyclef Jean,0.863,0.5760000000000001,5.0,-5.687,0.0,0.239,0.124,0.0,0.14300000000000002,0.8320000000000001,132.054,spotify:track:55OdqrG8WLmsYyY1jijD9b,236293.0,4.0
189.0,189.0,1.0,145484.0,145484.0,Sam Cooke,(What A) Wonderful World - Remastered,0.7709999999999999,0.522,11.0,-12.193,1.0,0.0368,0.5710000000000001,0.0,0.145,0.94,128.641,spotify:track:7N15WWy12QAMpGAh6QMAej,129061.0,4.0
117.0,128.0,27.0,210018.0,189784.0,Big Sean,Living Single,0.7140000000000001,0.62,11.0,-5.045,1.0,0.29600000000000004,0.223,0.0,0.109,0.73,80.109,spotify:track:36xxq7VDZZsGwARsn6Clo7,276347.0,4.0
118.0,131.0,29.0,209672.0,183223.0,Bryson Tiller,Let Me Explain,0.809,0.504,2.0,-3.201,1.0,0.15,0.00156,0.0,0.0856,0.525,120.065,spotify:track:1trZGMI2CGyVT44STkpCoN,223969.0,4.0
19.0,110.5,540.0,687250.0,248784.0,Post Malone,Go Flex,0.665,0.498,5.0,-8.185,1.0,0.0832,0.228,0.0,0.0757,0.127,81.96700000000001,spotify:track:5yuShbu70mtHXY0yLzCQLQ,179613.0,4.0
129.0,167.0,19.0,181104.0,160212.0,J. Cole,She's Mine Pt. 1,0.439,0.204,2.0,-15.165,1.0,0.0587,0.7659999999999999,0.0913,0.284,0.0408,139.65200000000002,spotify:track:0HtOJj7Kl74s1Ngf3MWeif,209080.0,4.0
156.0,186.0,19.0,165625.0,147660.0,The Weeknd,False Alarm,0.517,0.677,8.0,-6.372999999999998,0.0,0.0746,0.0324,3.37e-05,0.189,0.192,173.97799999999995,spotify:track:4oeaIftdpT3JuZLcCkKmVE,220307.0,4.0
180.0,193.0,10.0,203960.0,172701.5,R. Kelly,Ignition - Remix,0.795,0.523,1.0,-7.165,1.0,0.0423,0.061,0.0,0.0914,0.855,133.024,spotify:track:5dNfHmqgr128gMY2tc5CeJ,186067.0,4.0
180.0,187.0,4.0,171650.0,153992.5,Fetty Wap,679 (feat. Remy Boyz),0.618,0.7170000000000001,7.0,-5.738,1.0,0.318,0.00256,0.0,0.625,0.603,190.05,spotify:track:5NQbUaeTEOGdD6hHcre0dZ,196693.0,4.0
197.0,197.5,2.0,143847.0,135983.5,Big Sean,I Don't Fuck With You,0.8240000000000001,0.733,1.0,-5.475,1.0,0.0613,0.0355,0.0,0.324,0.393,97.971,spotify:track:6B22JtLkKqJJ1wi4FNOLfw,284387.0,4.0
199.0,199.0,1.0,143813.0,143813.0,Phil Collins,You Can't Hurry Love - 2016 Remaster,0.619,0.934,7.0,-4.604,1.0,0.0336,0.0253,0.0,0.102,0.792,97.502,spotify:track:2jH8qui3xVaKMw65rjV0kz,174080.0,4.0
200.0,200.0,1.0,143765.0,143765.0,DJ Khaled,For Free (feat. Drake),0.916,0.5710000000000001,10.0,-8.241,0.0,0.2,0.0173,1.11e-06,0.153,0.498,103.521,spotify:track:4JDZl9nKIAhAhDjw753u4X,183695.0,4.0
35.0,127.0,279.0,463759.0,224967.0,Gucci Mane,Both (feat. Drake),0.85,0.405,7.0,-7.508999999999999,0.0,0.225,0.119,0.000118,0.0707,0.344,139.976,spotify:track:5tFep7dXGd7vEJ668wTPux,190312.0,4.0
107.0,134.5,64.0,279162.0,199665.0,Niall Horan,This Town,0.677,0.401,9.0,-8.467,1.0,0.0308,0.7120000000000001,0.0,0.116,0.195,111.825,spotify:track:0qvzXomUDJVaUboy2wMfiS,232852.0,4.0
86.0,129.0,68.0,250130.0,212450.0,Robin Schulz,Shed a Light,0.483,0.787,8.0,-5.244,1.0,0.102,0.112,0.0,0.257,0.58,122.058,spotify:track:1eyrmeiDpdTkOmA839nPVQ,191379.0,4.0
66.0,102.0,55.0,283871.0,242676.0,DVBBS,Not Going Home,0.7490000000000001,0.747,6.0,-6.457000000000002,1.0,0.121,0.0938,1.17e-05,0.256,0.475,109.063,spotify:track:5mqjkbTgyEzxTQOArWTOs6,195187.0,4.0
118.0,146.0,43.0,202649.0,184589.0,VÉRITÉ,Somebody Else,0.674,0.593,11.0,-6.47,0.0,0.0582,0.201,0.000529,0.209,0.464,116.995,spotify:track:34i4yxPrHWquuR4kjiivFO,233077.0,4.0
135.0,158.0,11.0,176651.0,158312.0,J. Cole,For Whom The Bell Tolls,0.595,0.416,10.0,-10.957,0.0,0.0366,0.536,0.0,0.293,0.185,74.556,spotify:track:3MWlVSkoLS1e66nlZ2tuWJ,127880.0,4.0
136.0,172.0,15.0,176494.0,161168.0,J. Cole,4 Your Eyez Only,0.701,0.485,11.0,-10.305,0.0,0.364,0.3670000000000001,6.31e-05,0.0852,0.496,78.863,spotify:track:1vvnYpYEMVB4aq9I6tHIEB,530253.0,4.0
138.0,164.5,12.0,175952.0,159208.5,J. Cole,Ville Mentality,0.87,0.386,7.0,-7.843,0.0,0.0684,0.745,0.00013000000000000002,0.122,0.642,119.91,spotify:track:2z3joGXrdGL2iEjIKQTiN1,194347.0,3.0
152.0,181.0,24.0,173153.0,151186.5,The Weeknd,All I Know,0.467,0.417,8.0,-10.614,0.0,0.07400000000000001,0.421,0.000202,0.102,0.171,120.021,spotify:track:0NWqNXBJTpXbkI5rPWNy3p,321027.0,4.0
68.0,89.5,128.0,310005.0,272624.5,Martin Jensen,Solo Dance,0.746,0.846,9.0,-2.432,1.0,0.048,0.0485,0.0,0.195,0.403,114.955,spotify:track:3hRi7ubt1NhroxTrdnjn4w,174933.0,4.0
148.0,186.5,10.0,169899.0,155963.0,Kid Cudi,Baptized In Fire,0.6729999999999999,0.61,4.0,-8.386000000000001,0.0,0.191,0.606,0.0177,0.116,0.759,152.062,spotify:track:6WSBZroxQaO3FYEpT2ACFH,285520.0,4.0
161.0,173.0,5.0,159036.0,153990.0,J. Cole,Foldin Clothes,0.698,0.487,7.0,-9.887,0.0,0.312,0.234,0.00086,0.0724,0.614,161.94299999999996,spotify:track:77IAeEz8LEchPN8UNjaTJ2,316920.0,4.0
123.0,163.5,26.0,200190.0,161602.0,Sia,The Greatest (feat. Kendrick Lamar),0.6679999999999999,0.725,1.0,-6.127000000000002,1.0,0.266,0.0102,0.000479,0.0561,0.7290000000000001,191.944,spotify:track:7xHWNBFm6ObGEQPaUxHuKO,210227.0,4.0
132.0,147.5,24.0,196972.0,170542.5,MiC LOWRY,Oh Lord,0.279,0.773,7.0,-6.718,0.0,0.0554,0.0194,0.0,0.0762,0.354,95.971,spotify:track:1XUiFMK48Yy4fgds8l9aLH,214745.0,4.0
130.0,152.0,43.0,205631.0,178857.0,Keith Urban,Blue Ain't Your Color,0.69,0.389,7.0,-8.635,1.0,0.0311,0.649,0.0,0.104,0.472,82.43700000000003,spotify:track:5RrA5jcU424bXil2jPgADV,227520.0,3.0
106.0,143.5,52.0,217694.0,193205.5,Alok,Hear Me Now,0.778,0.463,11.0,-7.603,1.0,0.0389,0.546,0.00289,0.0731,0.496,121.999,spotify:track:39cmB3ZoTOLwOTq7tMNqKa,194840.0,4.0
144.0,174.0,49.0,282160.0,164775.0,The Lumineers,Ophelia,0.664,0.573,5.0,-6.519,1.0,0.0277,0.613,0.000363,0.0857,0.5660000000000001,76.023,spotify:track:3d8y0t70g7hw2FOWl9Z4Fm,160097.0,4.0
167.0,188.0,18.0,162595.0,149714.0,The Weeknd,Attention,0.6709999999999999,0.428,4.0,-7.0520000000000005,0.0,0.124,0.688,0.000182,0.119,0.362,148.04,spotify:track:6pDVjCUA3B1vg9waKutAsv,197653.0,4.0
151.0,165.5,12.0,172569.0,160641.5,Nause,Dynamite (feat. Pretty Sister),0.8109999999999999,0.8009999999999999,9.0,-6.0,0.0,0.0802,0.0548,2.09e-05,0.0742,0.693,105.055,spotify:track:2Ae5awwKvQpTBKQHr1TYCg,195429.0,4.0
112.0,178.0,251.0,286215.0,179698.0,Eminem,'Till I Collapse,0.5479999999999999,0.847,1.0,-3.237,1.0,0.18600000000000005,0.0622,0.0,0.0816,0.1,171.447,spotify:track:4xkOaSrkexMciUUogZKVTS,297787.0,4.0
156.0,171.0,7.0,162998.0,148996.0,State of Sound,Wake Up Where You Are,0.706,0.674,9.0,-6.977,1.0,0.0337,0.11,0.0006259999999999999,0.0784,0.545,113.956,spotify:track:2s76aKBWKShlwPC4xTtEEE,207307.0,4.0
159.0,184.0,76.0,215131.0,162453.5,Lil Uzi Vert,Do What I Want,0.6809999999999999,0.701,9.0,-6.336,1.0,0.0767,0.106,0.0,0.208,0.398,139.952,spotify:track:4IWGnyOHDrVZEtPWfs4s7q,175203.0,4.0
