rank,date,artist,title,max_streams,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature
94,2018-10-26,Joji,ATTENTION,360414,0.787,0.312,7.0,-12.401,1.0,0.0383,0.895,0.0224,0.115,0.425,119.899,spotify:track:5aqu5xhPqoOWqF71PkfgM8,128888.0,4.0
107,2018-10-26,Rich The Kid,Mo Paper,331994,0.848,0.731,6.0,-6.332000000000001,0.0,0.444,0.0432,0.0,0.1,0.701,164.97400000000002,spotify:track:13H2hdEQe1gZZZhtBK9xcq,183834.0,4.0
113,2018-10-26,Joji,WANTED U,320892,0.305,0.715,7.0,-7.54,1.0,0.0554,0.105,0.0495,0.0906,0.29,82.977,spotify:track:0Y9D1Bc4fAkeZnVsGKdij6,251015.0,4.0
123,2018-10-26,Tory Lanez,FeRRis WhEEL (feat. Trippie Redd),329745,0.807,0.602,11.0,-5.005,1.0,0.27399999999999997,0.0835,0.0,0.151,0.252,95.031,spotify:track:0Z1nbG2KOuRKntstSAkSox,151649.0,4.0
141,2018-10-26,Joji,R.I.P. (feat. Trippie Redd),288063,0.716,0.515,11.0,-9.651,0.0,0.0305,0.618,0.257,0.136,0.38299999999999995,99.28399999999999,spotify:track:4wJ8dJKBAxdDe5cUx8K779,158726.0,4.0
147,2018-10-26,Jon Bellion,JT,278914,0.518,0.5870000000000001,0.0,-7.937,1.0,0.12,0.0168,1.19e-06,0.20600000000000002,0.631,98.367,spotify:track:1eftOUoeMO1JkSQQmS6jXF,268466.0,4.0
165,2018-10-26,Joji,WHY AM I STILL IN LA (feat. Shlohmo & D33J),258567,0.44,0.242,0.0,-12.307,1.0,0.0316,0.7190000000000001,0.8340000000000001,0.11,0.0446,124.96799999999999,spotify:track:1X8YgRhzbdXb1vZNLUTn9g,199709.0,4.0
171,2018-10-26,Joji,COME THRU,252515,0.66,0.596,0.0,-8.207,1.0,0.0358,0.163,0.86,0.109,0.0757,77.02600000000001,spotify:track:48x8fBWfyeSMzLl5gbsjr9,153169.0,4.0
178,2018-10-26,The Chainsmokers,Siren,247807,0.588,0.779,4.0,-4.284,0.0,0.107,0.35100000000000003,0.0114,0.371,0.264,150.015,spotify:track:3K01yfjGY0NslZrXkWVAtK,174307.0,4.0
187,2018-10-26,Joji,XNXX,239106,0.38799999999999996,0.52,2.0,-8.354,1.0,0.0593,0.257,0.185,0.113,0.196,84.851,spotify:track:0qpSvzE0Rws3gVZNZCf04v,127318.0,4.0
197,2018-10-26,Tory Lanez,Why DON'T You LOVE me?,229158,0.589,0.774,4.0,-6.318,0.0,0.0495,0.0415,0.0,0.39,0.179,119.92,spotify:track:6V3cdH8lpwPxeS9SakKg60,212143.0,4.0
199,2018-10-26,Vice,Make Up (feat. Ava Max),227741,0.782,0.6509999999999999,6.0,-4.888999999999999,0.0,0.11699999999999999,0.0601,0.0,0.0907,0.65,122.02799999999999,spotify:track:2s4fNa1Rqam7rGCSn9Gj1j,160838.0,4.0
196,2018-10-28,Billie Eilish,bellyache,522259,0.695,0.573,4.0,-8.597000000000001,0.0,0.106,0.46,0.0734,0.48200000000000004,0.408,99.939,spotify:track:51NFxnQvaosfDDutk0tams,179172.0,4.0
174,2018-10-30,Tyga,Dip (feat. Nicki Minaj),461855,0.885,0.5429999999999999,2.0,-6.337999999999999,1.0,0.2,0.0311,0.0,0.154,0.43,99.02600000000001,spotify:track:4hXDobvUaXyDFLnmecoY0z,195992.0,4.0
72,2018-10-31,Rihanna,Disturbia,433471,0.7070000000000001,0.813,11.0,-4.515,0.0,0.0571,0.0863,0.0,0.168,0.722,124.921,spotify:track:2VOomzT6VavJOGBeySqaMc,238627.0,4.0
73,2018-10-31,Marilyn Manson,This Is Halloween,392688,0.484,0.95,5.0,-6.359,0.0,0.175,0.11800000000000001,7.3e-05,0.0943,0.331,168.196,spotify:track:042Y7INHELtUGh8LRtl3X5,202333.0,4.0
102,2018-10-31,John Carpenter,Halloween Theme - Main Title,314999,0.636,0.466,4.0,-15.534,1.0,0.0317,0.134,0.9420000000000001,0.156,0.29600000000000004,136.20600000000002,spotify:track:7swocJUCUWTCiRUAU9oerC,175334.0,4.0
152,2018-10-31,M83,Midnight City,257703,0.526,0.7120000000000001,11.0,-6.525,0.0,0.0356,0.0161,0.0,0.179,0.32,105.009,spotify:track:1eyzqe2QqGZUmfcPZtrIyt,241440.0,4.0
198,2018-10-31,Duran Duran,Hungry Like the Wolf - 2009 Remaster,239164,0.691,0.812,0.0,-7.772,1.0,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,spotify:track:39lSeqnyjZJejRuaREfyLL,220627.0,4.0
7,2018-11-02,Metro Boomin,10 Freaky Girls (with 21 Savage),1054273,0.81,0.353,6.0,-9.931000000000001,0.0,0.31,0.588,0.0,0.102,0.0727,88.031,spotify:track:0AluA5RNsa4Cx6XRhf2hWZ,208293.0,4.0
11,2018-11-02,Metro Boomin,Don't Come Out The House (with 21 Savage),1003594,0.87,0.35,1.0,-6.082000000000001,1.0,0.27699999999999997,0.0066099999999999996,0.00048300000000000003,0.10800000000000001,0.175,74.96300000000001,spotify:track:2Grb4G6t9VIqo6moKUloom,168347.0,4.0
12,2018-11-02,Metro Boomin,Overdue (with Travis Scott),998232,0.638,0.4,11.0,-11.212,0.0,0.0425,0.733,0.000133,0.33399999999999996,0.495,150.13299999999998,spotify:track:6LyAwkJsHlW7RQ8S1cYAtM,166093.0,4.0
15,2018-11-02,Metro Boomin,Space Cadet (feat. Gunna),937419,0.9009999999999999,0.46399999999999997,5.0,-9.789,0.0,0.0645,0.368,1.7100000000000002e-05,0.23800000000000002,0.638,109.00399999999999,spotify:track:1fewSx2d5KIZ04wsooEBOz,203267.0,4.0
20,2018-11-02,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),823387,0.675,0.23,1.0,-10.363,0.0,0.204,0.191,0.0,0.10400000000000001,0.10099999999999999,173.96200000000002,spotify:track:22ykS8KWpd2r4zcRZ0XMK5,211920.0,4.0
21,2018-11-02,Metro Boomin,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",821151,0.636,0.501,11.0,-7.26,0.0,0.32899999999999996,0.413,0.0,0.33899999999999997,0.196,82.309,spotify:track:42k9e2hgl98IdgkXLg4pxs,265120.0,4.0
29,2018-11-02,Metro Boomin,10AM/Save The World (feat. Gucci Mane),719926,0.7190000000000001,0.501,8.0,-8.84,0.0,0.239,0.257,0.0,0.18899999999999997,0.419,136.025,spotify:track:00KjOnN3U40e3lXFUOue7h,226320.0,4.0
31,2018-11-02,Metro Boomin,Up To Something (feat. Travis Scott & Young Thug),702278,0.799,0.616,1.0,-8.809,1.0,0.157,0.319,0.0,0.134,0.667,114.014,spotify:track:4RGacGFT2ztXhGgzeaYzIR,184360.0,4.0
39,2018-11-02,Metro Boomin,Lesbian (feat. Gunna & Young Thug),629415,0.8,0.406,6.0,-8.892000000000001,0.0,0.268,0.636,0.0,0.109,0.27399999999999997,120.999,spotify:track:6vG3Zv9VEA6YbJPJ6ar5Y7,206813.0,4.0
40,2018-11-02,Takeoff,Casper,618061,0.9209999999999999,0.607,1.0,-7.397,1.0,0.209,0.525,1.12e-06,0.12300000000000001,0.753,140.071,spotify:track:1B4gJRq61xTs6r1O0Uq2iY,197079.0,4.0
42,2018-11-02,Metro Boomin,"Only You (feat. WizKid, Offset & J Balvin)",585715,0.732,0.69,4.0,-7.745,0.0,0.174,0.5379999999999999,9.37e-05,0.191,0.636,117.15700000000001,spotify:track:3XFwOQU8wxXWl8Rxj3lrOi,218627.0,4.0
47,2018-11-02,Takeoff,She Gon Wink,540212,0.753,0.736,1.0,-6.157,0.0,0.0865,0.102,0.0,0.18899999999999997,0.272,140.994,spotify:track:5oeKHrUHPT4lUKrDRVlWNp,216214.0,4.0
49,2018-11-02,Metro Boomin,Only 1 (Interlude) (with Travis Scott),538453,0.317,0.239,1.0,-12.036,0.0,0.0331,0.7440000000000001,0.0,0.16899999999999998,0.391,78.251,spotify:track:4cEqoGTqPRZy76Yl3ymj3V,80467.0,3.0
51,2018-11-02,Metro Boomin,Borrowed Love (feat. Swae Lee & WizKid),520603,0.52,0.594,11.0,-8.81,0.0,0.462,0.44,0.0,0.185,0.39299999999999996,129.216,spotify:track:0NA5xAtDra50d0Lfs2uvoh,230240.0,5.0
52,2018-11-02,Takeoff,Martian - Intro,514498,0.818,0.591,1.0,-8.693,1.0,0.38,0.239,0.0,0.27399999999999997,0.22,130.128,spotify:track:2YFIQqnq4dS67Ndz8Iel0b,188307.0,4.0
56,2018-11-02,benny blanco,I Found You (with Calvin Harris),502361,0.775,0.872,6.0,-4.194,1.0,0.0469,0.033,0.0579,0.298,0.379,122.994,spotify:track:5sdb5pMhcK44SSLsj1moUh,191496.0,4.0
77,2018-11-02,Imagine Dragons,Machine,421537,0.638,0.679,4.0,-5.278,1.0,0.0425,0.0016,0.00655,0.121,0.596,81.045,spotify:track:4uGY9CqDtGtaTTLg1cgsWD,181880.0,4.0
85,2018-11-02,Takeoff,Vacation,401002,0.847,0.563,6.0,-7.9639999999999995,0.0,0.42200000000000004,0.0326,0.0,0.146,0.43700000000000006,168.095,spotify:track:7yF0ULfXKAxBL04iMSHUxs,169072.0,4.0
89,2018-11-02,Takeoff,None To Me,388978,0.47600000000000003,0.6509999999999999,11.0,-8.201,0.0,0.302,0.124,0.0,0.363,0.45399999999999996,81.639,spotify:track:33bUxQsbrR2Ue2sS9o1Naf,151567.0,4.0
106,2018-11-02,Carly Rae Jepsen,Party For One,330673,0.6990000000000001,0.633,6.0,-6.547000000000001,1.0,0.0362,0.0453,0.0,0.10099999999999999,0.45799999999999996,123.449,spotify:track:7KW3XQV5Or5CF57MYVj5h4,184533.0,4.0
108,2018-11-02,Takeoff,I Remember,329648,0.8420000000000001,0.585,1.0,-7.085,0.0,0.0938,0.0963,0.0,0.0849,0.19699999999999998,154.019,spotify:track:3ZpX6hWAwnxY7pDZJm9Gcn,179573.0,4.0
112,2018-11-02,Takeoff,Lead The Wave,323164,0.855,0.627,9.0,-8.136000000000001,1.0,0.22,0.31,0.0,0.10400000000000001,0.33899999999999997,139.89,spotify:track:78rJ1sCb3Rj27CLxjzL8xU,205729.0,4.0
115,2018-11-02,Jon Bellion,Stupid Deep,319810,0.36200000000000004,0.377,2.0,-9.713,1.0,0.0339,0.732,0.0006309999999999999,0.127,0.294,137.891,spotify:track:7cK7hDrE7vAesPf8xd5zmb,178176.0,4.0
117,2018-11-02,Takeoff,Insomnia,312663,0.904,0.627,1.0,-6.186,1.0,0.10300000000000001,0.0573,0.0,0.10800000000000001,0.555,139.984,spotify:track:0ZeAEOI1A33pYLNbSS4VFQ,164899.0,4.0
118,2018-11-02,Moneybagg Yo,Say Na (feat. J. Cole),308632,0.795,0.845,1.0,-5.0680000000000005,1.0,0.27899999999999997,0.0337,0.0,0.0947,0.42700000000000005,159.034,spotify:track:48t1aADyfDbDA3TzxqQHrN,160481.0,4.0
124,2018-11-02,Vince Staples,Feels Like Summer,305612,0.851,0.602,8.0,-6.132000000000001,1.0,0.205,0.16699999999999998,7.25e-06,0.733,0.6509999999999999,100.0,spotify:track:5zEeiQbazUWskpZNhnh6i2,149027.0,4.0
139,2018-11-02,Lil Peep,Runaway,531955,0.39899999999999997,0.591,6.0,-8.792,0.0,0.052000000000000005,0.44,0.0616,0.446,0.175,79.892,spotify:track:1FBi1YWCAxlRmfuUbMINqO,192760.0,3.0
156,2018-11-02,Martin Garrix,Dreamer,263410,0.532,0.639,5.0,-7.419,0.0,0.0388,0.0507,0.00131,0.106,0.198,105.0,spotify:track:0wUxh6XMc698xPCfgBaPRV,193399.0,4.0
161,2018-11-02,Panic! At The Disco,The Greatest Show,351897,0.546,0.8390000000000001,6.0,-5.365,0.0,0.0784,0.0054600000000000004,0.0,0.382,0.491,77.009,spotify:track:55PZSFcKQxXH5BOOcDA6yI,174307.0,4.0
165,2018-11-02,Takeoff,Infatuation,255665,0.629,0.608,2.0,-7.247000000000001,0.0,0.0771,0.0724,0.0,0.0874,0.413,103.021,spotify:track:00I0pcNkN3IOX3fsYbaB4N,221893.0,4.0
170,2018-11-02,NAV,Know Me,256657,0.925,0.575,1.0,-5.992000000000001,1.0,0.163,0.0238,0.0,0.105,0.165,142.047,spotify:track:4odbaySGxXOgH7ISBUfgvg,155493.0,4.0
183,2018-11-02,Takeoff,Soul Plane,241796,0.8740000000000001,0.6709999999999999,0.0,-5.862,1.0,0.34700000000000003,0.0346,0.0,0.105,0.18,154.985,spotify:track:467eMlMa6dmZezv8LRLJmU,198078.0,4.0
195,2018-11-02,Sia,Mountains,233497,0.625,0.601,1.0,-7.766,1.0,0.0285,0.39,0.0348,0.0894,0.195,85.96700000000001,spotify:track:0HCDvbGNsigLpkzCDwpKVr,194733.0,4.0
197,2018-11-02,Queen,Another One Bites The Dust - Remastered 2011,326221,0.9329999999999999,0.528,5.0,-6.472,0.0,0.162,0.11199999999999999,0.32899999999999996,0.163,0.7559999999999999,109.975,spotify:track:57JVGBtBLCfHw2muk5416J,214653.0,4.0
199,2018-11-02,Takeoff,Bruce Wayne - Outro,230086,0.6779999999999999,0.562,7.0,-7.797999999999999,0.0,0.132,0.414,8.69e-06,0.5489999999999999,0.34,147.999,spotify:track:7kwnOwh31BLpdSzgXgNS2D,227015.0,4.0
148,2018-11-03,Queen,Somebody To Love - 2011 Mix,311020,0.49700000000000005,0.693,8.0,-7.024,1.0,0.0565,0.19,0.0,0.215,0.358,111.539,spotify:track:6cFZ4PLC19taNlpl9pbGMf,296493.0,3.0
171,2018-11-03,Queen,Under Pressure - Remastered,276142,0.6709999999999999,0.711,2.0,-7.813,1.0,0.0478,0.42200000000000004,0.0,0.10400000000000001,0.466,113.809,spotify:track:11IzgLRXV7Cgek3tEgGgjw,248440.0,4.0
191,2018-11-03,Queen,We Will Rock You - Remastered,238619,0.693,0.49700000000000005,2.0,-7.316,1.0,0.11900000000000001,0.679,0.0,0.258,0.473,81.308,spotify:track:54flyrjcdnQdco7300avMJ,122067.0,4.0
1,2018-11-04,Ariana Grande,"thank u, next",4190968,0.7170000000000001,0.653,1.0,-5.6339999999999995,1.0,0.0658,0.22899999999999998,0.0,0.10099999999999999,0.41200000000000003,106.96600000000001,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,207320.0,4.0
200,2018-11-04,Queen,Killer Queen - 2011 Mix,244388,0.535,0.65,10.0,-6.327999999999999,1.0,0.0554,0.379,0.0,0.14,0.61,117.18799999999999,spotify:track:7GqWnsKhMtEW0nzki5o0d8,179600.0,4.0
180,2018-11-05,Mitchell Tenpenny,Drunk Me,220647,0.499,0.797,2.0,-3.77,1.0,0.0554,0.19899999999999998,0.0,0.0933,0.408,176.024,spotify:track:1G4cdOtF36ZCs6i2dZoC87,211768.0,4.0
195,2018-11-05,K/DA,POP/STARS,292231,0.5660000000000001,0.769,7.0,-4.342,1.0,0.0872,0.0183,0.0,0.10800000000000001,0.385,170.03599999999997,spotify:track:5sbooPcNgIE22DwO0VNGUJ,191100.0,4.0
199,2018-11-05,Comethazine,Walk,316063,0.831,0.795,1.0,-6.186,1.0,0.264,0.221,0.0,0.29100000000000004,0.7440000000000001,160.063,spotify:track:21kOVEG3bDCVphKhXL8XmQ,96064.0,4.0
173,2018-11-06,JID,Off Deez (with J. Cole),354494,0.836,0.579,9.0,-6.164,1.0,0.243,0.00207,0.0,0.11,0.431,85.486,spotify:track:3JAeYOjyJodI4PRs44lx2l,213358.0,4.0
175,2018-11-08,Lil Peep,Life is Beautiful,533810,0.5329999999999999,0.638,10.0,-9.411,1.0,0.0636,0.0385,0.000932,0.0758,0.324,135.056,spotify:track:5rYpwP1dHWGVMrSZbTmt3e,207587.0,4.0
2,2018-11-09,XXXTENTACION,BAD!,2102844,0.8,0.526,8.0,-5.153,1.0,0.0716,0.33399999999999996,0.0017399999999999998,0.0571,0.746,129.874,spotify:track:03eJ2DclFWXYU8GWgANdmZ,150475.0,4.0
9,2018-11-09,Juice WRLD,Armed And Dangerous,1170042,0.736,0.67,10.0,-6.702000000000001,1.0,0.311,0.18600000000000003,0.0,0.114,0.845,130.032,spotify:track:5wujBwqG7INdStqGd4tRMX,169999.0,4.0
15,2018-11-09,Trippie Redd,1400 / 999 Freestyle,906278,0.825,0.5720000000000001,6.0,-6.067,0.0,0.0864,0.0079,0.0,0.113,0.568,141.991,spotify:track:75lcPkAkUsKWHGBlGM476R,175954.0,4.0
22,2018-11-09,Trippie Redd,Toxic Waste,863499,0.728,0.517,8.0,-11.404000000000002,1.0,0.0629,0.0555,1.95e-06,0.107,0.379,111.97399999999999,spotify:track:1SxagO9GK0UUeEYLmH8Pln,173129.0,4.0
25,2018-11-09,Imagine Dragons,Bad Liar,796112,0.38299999999999995,0.637,3.0,-6.992999999999999,1.0,0.0703,0.0722,0.0,0.368,0.0827,177.91299999999998,spotify:track:2RSHsoi04658QL5xgQVov3,260773.0,4.0
26,2018-11-09,Trippie Redd,Love Scars 3,784171,0.544,0.524,8.0,-7.914,1.0,0.0621,0.136,0.0,0.106,0.11699999999999999,81.98200000000001,spotify:track:0AcicReEGm1qcENjqzh1Tg,129429.0,4.0
31,2018-11-09,Lil Peep,Sex with My Ex,717676,0.49700000000000005,0.77,6.0,-4.298,1.0,0.0757,0.0472,0.0,0.102,0.47,167.892,spotify:track:0H1Had94fszD13qsFsP1U5,213640.0,4.0
36,2018-11-09,Trippie Redd,Negative Energy,689655,0.659,0.672,9.0,-7.442,1.0,0.264,0.413,0.0,0.125,0.452,139.868,spotify:track:0ZPCxNK4DIrF8KqrN3DxfA,178286.0,4.0
41,2018-11-09,Trippie Redd,Fire Starter,642065,0.51,0.7070000000000001,3.0,-4.913,0.0,0.0675,0.0023,0.0,0.436,0.318,147.85299999999998,spotify:track:2lvOt6VAufWlstrqutilVb,157500.0,4.0
42,2018-11-09,Trippie Redd,Can't Love,641144,0.8420000000000001,0.5670000000000001,4.0,-6.504,0.0,0.0525,0.00244,1.89e-05,0.168,0.256,135.991,spotify:track:2dKtWPLZvbCzwLRliNn8UI,169412.0,4.0
49,2018-11-09,Trippie Redd,A.L.L.T.Y. 3,565904,0.657,0.76,1.0,-3.446,1.0,0.0505,0.172,0.0,0.149,0.425,156.082,spotify:track:5Tp5zlCgbwXLMa3pgYsNMl,221781.0,4.0
54,2018-11-09,Trippie Redd,I Tried Loving,535420,0.624,0.6859999999999999,1.0,-4.809,0.0,0.0436,0.18100000000000002,0.0,0.19,0.223,160.076,spotify:track:7uenITonAmg7wXmFd3kkms,193510.0,4.0
57,2018-11-09,Lil Peep,Broken Smile (My All),531402,0.545,0.517,0.0,-8.681000000000001,0.0,0.0359,0.0459,0.007240000000000001,0.15,0.115,120.044,spotify:track:1BCBBO8VUEFOb6RBct4XDp,280520.0,4.0
66,2018-11-09,Trippie Redd,Loyalty Before Royalty,500314,0.8079999999999999,0.701,2.0,-4.837,0.0,0.0984,0.00212,2.1e-05,0.126,0.154,158.06799999999998,spotify:track:284fVGdbsPtigjjI0jmKXo,142649.0,4.0
71,2018-11-09,Trippie Redd,Diamond Minds,470931,0.6779999999999999,0.47700000000000004,7.0,-9.626,1.0,0.0836,0.5670000000000001,0.0,0.11,0.48100000000000004,92.963,spotify:track:6bKUUSlzDua0gt0g13OKqw,185828.0,4.0
74,2018-11-09,Trippie Redd,Wicked,456575,0.812,0.534,4.0,-6.6,0.0,0.121,0.0883,1.95e-06,0.141,0.223,98.01700000000001,spotify:track:5iAyI5SlSs1hyWOQeBXvab,138449.0,4.0
86,2018-11-09,Trippie Redd,So Alive,421768,0.6779999999999999,0.474,10.0,-10.059,1.0,0.0428,0.0316,0.0,0.0754,0.17800000000000002,128.942,spotify:track:73pDDTXW6SKqM52N4Rdred,119070.0,4.0
90,2018-11-09,Lil Peep,16 Lines,405951,0.607,0.45,0.0,-8.507,1.0,0.0338,0.0663,1.12e-05,0.107,0.121,105.992,spotify:track:6akBF8JWM8lrpqejdwIfYI,244907.0,4.0
91,2018-11-09,Jon Bellion,Blu,400234,0.384,0.465,0.0,-8.554,1.0,0.0341,0.29,2.22e-05,0.359,0.636,131.60399999999998,spotify:track:4FUDWkguOUVpLRAVn5C20z,183344.0,4.0
96,2018-11-09,Lil Peep,Leanin',395341,0.501,0.486,2.0,-6.6,0.0,0.0298,0.19,0.0,0.10300000000000001,0.318,139.872,spotify:track:6cX1iTffMIAU8lEWSOYIIO,206493.0,4.0
105,2018-11-09,Trippie Redd,Emani Interlude,371739,0.46799999999999997,0.522,8.0,-7.117000000000001,0.0,0.049,0.00591,0.0049,0.154,0.254,129.805,spotify:track:4aVQevcrgVDwqtRujqZrui,96000.0,4.0
119,2018-11-09,Lil Peep,Hate Me,350260,0.32799999999999996,0.619,0.0,-7.136,1.0,0.282,0.266,1.95e-06,0.17800000000000002,0.405,67.153,spotify:track:2FoRvrNWBtrJiSgIjmivKG,180600.0,4.0
121,2018-11-09,Lil Peep,IDGAF,344437,0.615,0.66,9.0,-5.55,0.0,0.032,0.0298,0.0,0.106,0.185,115.037,spotify:track:6zZhlOWizcEG1T7zsTdI6N,214293.0,4.0
124,2018-11-09,Trippie Redd,Camp Fire Tale,336495,0.6709999999999999,0.249,6.0,-10.895999999999999,1.0,0.0349,0.447,9.45e-06,0.125,0.154,80.097,spotify:track:3prLqweRlHjmdsycz41cRh,149625.0,4.0
134,2018-11-09,Tee Grizzley,Bitches On Bitches (feat. Lil Pump),315312,0.91,0.6609999999999999,7.0,-6.999,1.0,0.122,0.325,0.00011399999999999999,0.149,0.763,120.044,spotify:track:6DdR2b4L4XByiSirQ5tTa3,192000.0,4.0
140,2018-11-09,Lil Peep,White Girl,300292,0.588,0.698,11.0,-7.057,0.0,0.0434,0.0724,1.23e-05,0.6729999999999999,0.121,109.973,spotify:track:5qCQyPB2MEICEcSC8WVbNx,201333.0,4.0
151,2018-11-09,Imagine Dragons,Boomerang,291216,0.429,0.5589999999999999,2.0,-7.492999999999999,1.0,0.152,0.139,0.00928,0.121,0.34700000000000003,100.073,spotify:track:2B1fuWoWaYnCXbjYp1gXg5,187800.0,4.0
152,2018-11-09,Lil Peep,Fingers,290804,0.546,0.835,0.0,-6.399,1.0,0.0501,0.0123,0.326,0.10300000000000001,0.423,133.986,spotify:track:3GGkqI7lQTP1D6CtymwnHZ,182893.0,4.0
153,2018-11-09,Imagine Dragons,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",289819,0.634,0.662,6.0,-7.542999999999999,1.0,0.0325,0.000479,0.0014199999999999998,0.111,0.244,90.01100000000001,spotify:track:2bzitsPcImYC6DZWvvLCQi,210933.0,4.0
154,2018-11-09,Madison Beer,Hurts Like Hell (feat. Offset),302216,0.7040000000000001,0.56,1.0,-6.791,0.0,0.179,0.185,0.0,0.0948,0.609,75.003,spotify:track:3WefHNGtjexZvi66ZEx9u4,207109.0,4.0
181,2018-11-09,Earl Sweatshirt,Nowhere2go,349669,0.518,0.706,8.0,-5.148,1.0,0.22699999999999998,0.0109,6.500000000000001e-05,0.496,0.418,128.26,spotify:track:2KrHM3YwVwewEAxss7iuj7,113787.0,4.0
182,2018-11-09,Imagine Dragons,Cool Out,255210,0.636,0.718,1.0,-4.833,0.0,0.0313,0.00483,6.51e-06,0.292,0.43700000000000006,143.929,spotify:track:6LXMUR2rpxFBDo6nilS3yX,217867.0,4.0
198,2018-11-09,Lil Peep,Sunlight On Your Skin - Bonus Track,243239,0.68,0.597,4.0,-7.1979999999999995,0.0,0.0304,0.0122,0.000599,0.114,0.3,120.052,spotify:track:6trwNRKYjipVE9wUYSSG82,200000.0,4.0
199,2018-11-11,Lil Wayne,In This House (feat. Gucci Mane),185481,0.7809999999999999,0.6759999999999999,10.0,-3.8569999999999998,0.0,0.26,0.0563,0.0,0.11900000000000001,0.535,146.107,spotify:track:0OepwhbyraIWqCCV6MBFsm,212133.0,4.0
192,2018-11-12,Billie Eilish,bitches broken hearts,269245,0.777,0.42200000000000004,0.0,-10.113999999999999,1.0,0.0482,0.919,0.00877,0.0958,0.187,120.041,spotify:track:5t3Vk8bRKylx4fjj7qlbib,176472.0,4.0
199,2018-11-13,James Arthur,Empty Space,210712,0.40399999999999997,0.531,1.0,-4.328,1.0,0.10300000000000001,0.215,0.0,0.0521,0.321,164.84799999999998,spotify:track:1uru26I2JKd2mQZt0MDCUe,214227.0,4.0
34,2018-11-16,Kodak Black,Take One,587513,0.66,0.615,1.0,-7.2,1.0,0.47,0.114,0.0,0.315,0.501,174.03400000000002,spotify:track:1XJBDDpeuZaj5fvmwhdIMw,165517.0,4.0
40,2018-11-16,The Chainsmokers,Beach House,541235,0.4,0.838,0.0,-4.4910000000000005,1.0,0.0526,0.174,0.0,0.341,0.5329999999999999,179.945,spotify:track:2bQhVQbV7VBzSOPo8mbkUR,206120.0,4.0
59,2018-11-16,Anderson .Paak,6 Summers,443723,0.649,0.5870000000000001,5.0,-10.5,0.0,0.316,0.0774,0.0,0.377,0.513,92.87100000000001,spotify:track:0lG7iyNSstVOLV6faMIHdD,282987.0,4.0
60,2018-11-16,Mike WiLL Made-It,The Mantra (with Pharrell & Kendrick Lamar),443024,0.698,0.7070000000000001,9.0,-3.778,0.0,0.114,0.284,0.0,0.177,0.413,155.009,spotify:track:74wpYGsVh2J13iAmmg1Uln,247688.0,4.0
89,2018-11-16,Gucci Mane,I'm Not Goin' (feat. Kevin Gates),350610,0.835,0.527,2.0,-5.48,1.0,0.295,0.156,0.0,0.121,0.292,131.02,spotify:track:1CoYSKw2gTtSfrK2704AEz,196087.0,4.0
105,2018-11-16,Mumford & Sons,Beloved,312679,0.445,0.773,2.0,-7.227,1.0,0.0441,0.00539,0.153,0.131,0.313,191.96599999999998,spotify:track:5V0nHhlYIjUMfcSoJ5ziRD,265096.0,4.0
110,2018-11-16,City Girls,Twerk (feat. Cardi B),307775,0.7879999999999999,0.8420000000000001,4.0,-4.006,0.0,0.142,0.121,0.00112,0.166,0.48100000000000004,190.077,spotify:track:0RRm4OS5ymfZryXBuj0G2m,166476.0,4.0
111,2018-11-16,Anderson .Paak,The Chase (feat. Kadhja Bonet),305495,0.475,0.579,1.0,-9.061,1.0,0.165,0.0344,0.000192,0.674,0.475,103.288,spotify:track:48Y9pNe30o273HGYKyMKj9,203573.0,4.0
115,2018-11-16,Anderson .Paak,Who R U?,299208,0.8340000000000001,0.826,1.0,-7.428999999999999,0.0,0.157,0.0429,0.0,0.0932,0.8190000000000001,92.009,spotify:track:4kHSIZyIEijaMuZpV8GS1p,168520.0,4.0
144,2018-11-16,Anderson .Paak,Headlow (feat. Norelle),270736,0.7509999999999999,0.7240000000000001,1.0,-8.052999999999999,0.0,0.0734,0.0035299999999999997,0.00014099999999999998,0.20800000000000002,0.509,100.044,spotify:track:0L38hbPRV0C4x6CH7WZe1W,250773.0,4.0
150,2018-11-16,JENNIE,SOLO,265917,0.7509999999999999,0.642,3.0,-5.165,0.0,0.087,0.0861,0.0,0.0953,0.38799999999999996,95.045,spotify:track:2wVDWtLKXunswWecARNILj,169567.0,4.0
156,2018-11-16,Normani,Waves (feat. 6LACK),264664,0.578,0.588,0.0,-4.92,0.0,0.255,0.415,0.0,0.114,0.3,79.17399999999999,spotify:track:2qHk6Nz5glNQrjW8Rhd5kv,215671.0,5.0
162,2018-11-16,Anderson .Paak,"Anywhere (feat. Snoop Dogg & The Last Artful, Dodgr)",255940,0.768,0.6859999999999999,7.0,-7.37,0.0,0.095,0.214,8.28e-05,0.155,0.778,79.031,spotify:track:4n02GblHZte3q5AzcLHlIK,226493.0,4.0
